Dilemma,Domain,Language,Country,Prompting,LLM,LLM_std,Scenario_ID,MME_Score,Fraction_A,SD,CI_Lower,CI_Upper,P_Value,Is_Deterministic,LC,Gradient_Fit,Direction,Deliberation,Del_Group,Cell_Type,Bin_Score
MF,D2,ES,Mexico,ZSCOT,DeepSeek,DeepSeek R1,D2_MF_ZSCOT_ES,0.53,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D2,ES,Mexico,ZSCOT,LeChat Mistral Large,Mistral Large,D2_MF_ZSCOT_ES,0.53,1.0,0.0,1.0,1.0,0.0,1,1,Tracking,A-territory,Deterministic,Det/Near-det,Rigid tracking,2
MF,D2,ES,Mexico,ZSCOT,Gemini 2.0 Flash Lite,Gemini Flash,D2_MF_ZSCOT_ES,0.53,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D2,EN,USA,FSCOT,gpt4o,GPT-4o,D2_MF_FSCOT_EN,0.68,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D2,EN,USA,FSCOT,DeepSeek,DeepSeek R1,D2_MF_FSCOT_EN,0.68,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D2,EN,USA,FSCOT,LeChat Mistral Large,Mistral Large,D2_MF_FSCOT_EN,0.68,1.0,0.0,1.0,1.0,0.0,1,1,Tracking,A-territory,Deterministic,Det/Near-det,Rigid tracking,2
MF,D2,EN,USA,FSCOT,Gemini 2.0 Flash Lite,Gemini Flash,D2_MF_FSCOT_EN,0.68,1.0,0.0,1.0,1.0,0.0,1,1,Tracking,A-territory,Deterministic,Det/Near-det,Rigid tracking,2
MF,D2,CN,China,FSCOT,gpt4o,GPT-4o,D2_MF_FSCOT_CN,0.21,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D2,CN,China,FSCOT,DeepSeek,DeepSeek R1,D2_MF_FSCOT_CN,0.21,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D2,CN,China,FSCOT,LeChat Mistral Large,Mistral Large,D2_MF_FSCOT_CN,0.21,0.98,0.01,0.95,1.0,0.0,0,1,Tracking,A-territory,Near-deterministic,Det/Near-det,Rigid tracking,2
MF,D2,CN,China,FSCOT,Gemini 2.0 Flash Lite,Gemini Flash,D2_MF_FSCOT_CN,0.21,1.0,0.0,1.0,1.0,0.0,1,1,Tracking,A-territory,Deterministic,Det/Near-det,Rigid tracking,2
MF,D2,JP,Japan,FSCOT,gpt4o,GPT-4o,D2_MF_FSCOT_JP,0.0,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D2,JP,Japan,FSCOT,DeepSeek,DeepSeek R1,D2_MF_FSCOT_JP,0.0,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D2,JP,Japan,FSCOT,LeChat Mistral Large,Mistral Large,D2_MF_FSCOT_JP,0.0,1.0,0.0,1.0,1.0,0.0,1,-1,Inverting,A-territory,Deterministic,Det/Near-det,Gradient inverted,5
MF,D2,JP,Japan,FSCOT,Gemini 2.0 Flash Lite,Gemini Flash,D2_MF_FSCOT_JP,0.0,0.0,0.0,0.0,0.0,1.0,1,3,Tracking,B-territory,Deterministic,Det/Near-det,Gradient-sensitive overshoot,3
MF,D2,ES,Mexico,FSCOT,gpt4o,GPT-4o,D2_MF_FSCOT_ES,0.53,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D2,ES,Mexico,FSCOT,DeepSeek,DeepSeek R1,D2_MF_FSCOT_ES,0.53,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D2,ES,Mexico,FSCOT,LeChat Mistral Large,Mistral Large,D2_MF_FSCOT_ES,0.53,1.0,0.0,1.0,1.0,0.0,1,1,Tracking,A-territory,Deterministic,Det/Near-det,Rigid tracking,2
MF,D2,ES,Mexico,FSCOT,Gemini 2.0 Flash Lite,Gemini Flash,D2_MF_FSCOT_ES,0.53,1.0,0.0,1.0,1.0,0.0,1,1,Tracking,A-territory,Deterministic,Det/Near-det,Rigid tracking,2
MF,D3,EN,USA,PLAIN,gpt4o,GPT-4o,D3_MF_Plain_EN,0.68,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,EN,USA,PLAIN,DeepSeek,DeepSeek R1,D3_MF_Plain_EN,0.68,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,EN,USA,PLAIN,LeChat Mistral Large,Mistral Large,D3_MF_Plain_EN,0.68,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,EN,USA,PLAIN,Gemini 2.0 Flash Lite,Gemini Flash,D3_MF_Plain_EN,0.68,1.0,0.0,1.0,1.0,0.0,1,1,Tracking,A-territory,Deterministic,Det/Near-det,Rigid tracking,2
MF,D3,CN,China,PLAIN,gpt4o,GPT-4o,D3_MF_Plain_CN,0.21,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,CN,China,PLAIN,DeepSeek,DeepSeek R1,D3_MF_Plain_CN,0.21,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,CN,China,PLAIN,LeChat Mistral Large,Mistral Large,D3_MF_Plain_CN,0.21,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,CN,China,PLAIN,Gemini 2.0 Flash Lite,Gemini Flash,D3_MF_Plain_CN,0.21,1.0,0.0,1.0,1.0,0.0,1,1,Tracking,A-territory,Deterministic,Det/Near-det,Rigid tracking,2
MF,D3,JP,Japan,PLAIN,gpt4o,GPT-4o,D3_MF_Plain_JP,0.0,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,JP,Japan,PLAIN,DeepSeek,DeepSeek R1,D3_MF_Plain_JP,0.0,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,JP,Japan,PLAIN,LeChat Mistral Large,Mistral Large,D3_MF_Plain_JP,0.0,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,JP,Japan,PLAIN,Gemini 2.0 Flash Lite,Gemini Flash,D3_MF_Plain_JP,0.0,0.98,0.01,0.95,1.0,0.0,0,3,Tracking,A-territory,Near-deterministic,Det/Near-det,Rigid tracking,2
MF,D3,ES,Mexico,PLAIN,gpt4o,GPT-4o,D3_MF_Plain_ES,0.53,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,ES,Mexico,PLAIN,DeepSeek,DeepSeek R1,D3_MF_Plain_ES,0.53,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,ES,Mexico,PLAIN,LeChat Mistral Large,Mistral Large,D3_MF_Plain_ES,0.53,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,ES,Mexico,PLAIN,Gemini 2.0 Flash Lite,Gemini Flash,D3_MF_Plain_ES,0.53,1.0,0.0,1.0,1.0,0.0,1,1,Tracking,A-territory,Deterministic,Det/Near-det,Rigid tracking,2
MF,D3,EN,USA,CC,gpt4o,GPT-4o,D3_MF_CC_EN,0.68,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,EN,USA,CC,DeepSeek,DeepSeek R1,D3_MF_CC_EN,0.68,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,EN,USA,CC,LeChat Mistral Large,Mistral Large,D3_MF_CC_EN,0.68,1.0,0.0,1.0,1.0,0.0,1,1,Tracking,A-territory,Deterministic,Det/Near-det,Rigid tracking,2
MF,D3,EN,USA,CC,Gemini 2.0 Flash Lite,Gemini Flash,D3_MF_CC_EN,0.68,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,CN,China,CC,gpt4o,GPT-4o,D3_MF_CC_CN,0.21,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,CN,China,CC,DeepSeek,DeepSeek R1,D3_MF_CC_CN,0.21,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,CN,China,CC,LeChat Mistral Large,Mistral Large,D3_MF_CC_CN,0.21,1.0,0.0,1.0,1.0,0.0,1,1,Tracking,A-territory,Deterministic,Det/Near-det,Rigid tracking,2
MF,D3,CN,China,CC,Gemini 2.0 Flash Lite,Gemini Flash,D3_MF_CC_CN,0.21,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,JP,Japan,CC,gpt4o,GPT-4o,D3_MF_CC_JP,0.0,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,JP,Japan,CC,DeepSeek,DeepSeek R1,D3_MF_CC_JP,0.0,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,JP,Japan,CC,LeChat Mistral Large,Mistral Large,D3_MF_CC_JP,0.0,0.99,0.0,0.97,1.0,0.0,0,3,Tracking,A-territory,Near-deterministic,Det/Near-det,Rigid tracking,2
MF,D3,JP,Japan,CC,Gemini 2.0 Flash Lite,Gemini Flash,D3_MF_CC_JP,0.0,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,ES,Mexico,CC,gpt4o,GPT-4o,D3_MF_CC_ES,0.53,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,ES,Mexico,CC,DeepSeek,DeepSeek R1,D3_MF_CC_ES,0.53,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,ES,Mexico,CC,LeChat Mistral Large,Mistral Large,D3_MF_CC_ES,0.53,1.0,0.0,1.0,1.0,0.0,1,1,Tracking,A-territory,Deterministic,Det/Near-det,Rigid tracking,2
MF,D3,ES,Mexico,CC,Gemini 2.0 Flash Lite,Gemini Flash,D3_MF_CC_ES,0.53,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,EN,USA,ZSCOT,gpt4o,GPT-4o,D3_MF_ZSCOT_EN,0.68,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,EN,USA,ZSCOT,DeepSeek,DeepSeek R1,D3_MF_ZSCOT_EN,0.68,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,EN,USA,ZSCOT,LeChat Mistral Large,Mistral Large,D3_MF_ZSCOT_EN,0.68,0.58,0.05,0.48,0.68,0.03,0,-3,Inverting,A-territory,Variable,Variable,Gradient inverted,5
MF,D3,EN,USA,ZSCOT,Gemini 2.0 Flash Lite,Gemini Flash,D3_MF_ZSCOT_EN,0.68,1.0,0.0,1.0,1.0,0.0,1,1,Tracking,A-territory,Deterministic,Det/Near-det,Rigid tracking,2
MF,D3,CN,China,ZSCOT,gpt4o,GPT-4o,D3_MF_ZSCOT_CN,0.21,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,CN,China,ZSCOT,DeepSeek,DeepSeek R1,D3_MF_ZSCOT_CN,0.21,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,CN,China,ZSCOT,LeChat Mistral Large,Mistral Large,D3_MF_ZSCOT_CN,0.21,1.0,0.0,1.0,1.0,0.0,1,-1,Inverting,A-territory,Deterministic,Det/Near-det,Gradient inverted,5
MF,D3,CN,China,ZSCOT,Gemini 2.0 Flash Lite,Gemini Flash,D3_MF_ZSCOT_CN,0.21,1.0,0.0,1.0,1.0,0.0,1,1,Tracking,A-territory,Deterministic,Det/Near-det,Rigid tracking,2
MF,D3,JP,Japan,ZSCOT,gpt4o,GPT-4o,D3_MF_ZSCOT_JP,0.0,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,JP,Japan,ZSCOT,DeepSeek,DeepSeek R1,D3_MF_ZSCOT_JP,0.0,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,JP,Japan,ZSCOT,LeChat Mistral Large,Mistral Large,D3_MF_ZSCOT_JP,0.0,1.0,0.0,1.0,1.0,0.0,1,-1,Inverting,A-territory,Deterministic,Det/Near-det,Gradient inverted,5
MF,D3,JP,Japan,ZSCOT,Gemini 2.0 Flash Lite,Gemini Flash,D3_MF_ZSCOT_JP,0.0,0.99,0.0,0.97,1.0,0.0,0,3,Tracking,A-territory,Near-deterministic,Det/Near-det,Rigid tracking,2
MF,D3,ES,Mexico,ZSCOT,gpt4o,GPT-4o,D3_MF_ZSCOT_ES,0.53,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,ES,Mexico,ZSCOT,DeepSeek,DeepSeek R1,D3_MF_ZSCOT_ES,0.53,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,ES,Mexico,ZSCOT,LeChat Mistral Large,Mistral Large,D3_MF_ZSCOT_ES,0.53,1.0,0.0,1.0,1.0,0.0,1,-1,Inverting,A-territory,Deterministic,Det/Near-det,Gradient inverted,5
MF,D3,ES,Mexico,ZSCOT,Gemini 2.0 Flash Lite,Gemini Flash,D3_MF_ZSCOT_ES,0.53,1.0,0.0,1.0,1.0,0.0,1,1,Tracking,A-territory,Deterministic,Det/Near-det,Rigid tracking,2
MF,D3,EN,USA,FSCOT,gpt4o,GPT-4o,D3_MF_FSCOT_EN,0.68,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,EN,USA,FSCOT,DeepSeek,DeepSeek R1,D3_MF_FSCOT_EN,0.68,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,EN,USA,FSCOT,LeChat Mistral Large,Mistral Large,D3_MF_FSCOT_EN,0.68,0.98,0.01,0.95,1.0,0.0,0,-1,Inverting,A-territory,Near-deterministic,Det/Near-det,Gradient inverted,5
MF,D3,EN,USA,FSCOT,Gemini 2.0 Flash Lite,Gemini Flash,D3_MF_FSCOT_EN,0.68,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,CN,China,FSCOT,gpt4o,GPT-4o,D3_MF_FSCOT_CN,0.21,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,CN,China,FSCOT,DeepSeek,DeepSeek R1,D3_MF_FSCOT_CN,0.21,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,CN,China,FSCOT,LeChat Mistral Large,Mistral Large,D3_MF_FSCOT_CN,0.21,1.0,0.0,1.0,1.0,0.0,1,-1,Inverting,A-territory,Deterministic,Det/Near-det,Gradient inverted,5
MF,D3,CN,China,FSCOT,Gemini 2.0 Flash Lite,Gemini Flash,D3_MF_FSCOT_CN,0.21,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,JP,Japan,FSCOT,gpt4o,GPT-4o,D3_MF_FSCOT_JP,0.0,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,JP,Japan,FSCOT,DeepSeek,DeepSeek R1,D3_MF_FSCOT_JP,0.0,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,JP,Japan,FSCOT,LeChat Mistral Large,Mistral Large,D3_MF_FSCOT_JP,0.0,0.45,0.05,0.35,0.55,0.0,0,3,Tracking,B-territory,Variable,Variable,Gradient-sensitive overshoot,3
MF,D3,JP,Japan,FSCOT,Gemini 2.0 Flash Lite,Gemini Flash,D3_MF_FSCOT_JP,0.0,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,ES,Mexico,FSCOT,gpt4o,GPT-4o,D3_MF_FSCOT_ES,0.53,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,ES,Mexico,FSCOT,DeepSeek,DeepSeek R1,D3_MF_FSCOT_ES,0.53,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
MF,D3,ES,Mexico,FSCOT,LeChat Mistral Large,Mistral Large,D3_MF_FSCOT_ES,0.53,0.99,0.0,0.97,1.0,0.0,0,-1,Inverting,A-territory,Near-deterministic,Det/Near-det,Gradient inverted,5
MF,D3,ES,Mexico,FSCOT,Gemini 2.0 Flash Lite,Gemini Flash,D3_MF_FSCOT_ES,0.53,1.0,0.0,1.0,1.0,0.0,1,0,Undifferentiated,A-territory,Deterministic,Det/Near-det,Gradient erased,4
